Player,RND,KPR,APR,FKPR,KMAX
"crashies
NRG",62,0.74,0.21,0.03,22
"ph1vu
DOMS",17,0.88,0.29,0.06,15
"tex
LEV",37,0.57,0.32,0.14,12
"phi
xyz",42,0.76,0.38,0.05,16
"BENECIA
SLT",92,0.72,0.39,0.07,23
"snikk
Z10",19,0.63,0.42,0.00,12
"RedLight
SLT",92,0.71,0.25,0.05,20
"unstable
DSG",69,0.78,0.10,0.20,23
iYuun,23,0.65,0.26,0.09,15
"xeus
HOWL",45,0.98,0.18,0.24,24
"tdawgg
QOR",77,0.83,0.30,0.16,25
"Snowi
OF",135,0.76,0.30,0.07,26
"NDG
TS",77,0.70,0.29,0.12,19
"Phardon
FMG",56,0.84,0.27,0.18,29
"BánhMj
RLF",77,0.77,0.38,0.04,16
"Thykuza
VLNT",50,0.74,0.28,0.20,19
"SCar
ARF",23,0.70,0.57,0.09,16
"Vera
LZE",91,0.84,0.23,0.16,30
"7ssk7
NASR",41,0.63,0.49,0.10,15
"misu
DSG",108,0.78,0.48,0.07,24
"Juicy
DSG",19,0.63,0.16,0.16,12
"Melser
KRÜ",21,0.71,0.10,0.19,15
"luckyMrJ
325",47,0.72,0.19,0.09,19
"GianSanity
1MS",40,0.85,0.15,0.18,21
sumi,45,0.82,0.20,0.13,19
"blaZek1ng
GE",17,0.76,0.18,0.24,13
"signed
JJH",19,0.79,0.32,0.11,15
mozz1e,19,0.68,0.16,0.11,13
"cashmere
THE",19,0.68,0.42,0.00,13
"pAura
BBL",68,0.71,0.51,0.13,18
"NeskaaS
VMS",37,0.73,0.27,0.05,17
efcy,17,0.82,0.24,0.12,14
"GON
FL",34,0.50,0.53,0.00,9
"miyara
FT S",24,0.83,0.38,0.00,20
Vossu,78,0.60,0.59,0.01,14
"leeni
KPI.S",20,0.80,0.25,0.25,16
"mummAy
TWT",38,0.71,0.29,0.11,14
"c4Lypso
VLYN",24,0.67,0.46,0.13,16
"basbabe
XIA",20,0.65,0.50,0.05,13
Axio,18,0.67,0.33,0.17,12
"Cohburg
SAD",43,0.67,0.19,0.14,15
"cbui
SNG",69,0.65,0.41,0.06,17
"SEIDER
FKS",33,0.70,0.39,0.03,12
"vAgue
UNT",92,0.90,0.12,0.21,23
kwsp,19,0.84,0.16,0.11,16
"parscofield
Mine",47,0.89,0.15,0.26,23
"Prti
DIA",19,0.63,0.42,0.05,12
Avvix,144,0.69,0.45,0.10,17
"Saikiwi
UW.GC",78,0.78,0.41,0.10,19
"Kevzii
ZOL",20,0.75,0.35,0.00,15
"Quick
LOUD",118,0.84,0.19,0.18,27
"gobera
LGCY",83,0.80,0.22,0.16,23
"chase
OLP",41,0.71,0.34,0.12,18
"luckeRRR
SGE",42,0.88,0.31,0.14,19
"ayman
BZE",16,1.00,0.06,0.25,16
"bellaka
WILD.F",23,0.78,0.09,0.22,18
"Aphun
SNS",100,0.61,0.51,0.06,18
"satellite
VLYN",24,0.79,0.17,0.21,19
Quetz,37,0.73,0.14,0.05,15
"Famzzam
SNS",100,0.59,0.32,0.04,15
"Felce
NE",52,0.90,0.21,0.12,26
"vaZ
ZEN.GC",45,0.76,0.22,0.04,18
"Noia
SR",64,0.58,0.20,0.09,18
"Uy Dan
SSP",22,0.82,0.27,0.18,18
"MAGNUM
KC",64,0.56,0.66,0.06,15
"vlt
DRGN",65,0.85,0.08,0.09,20
"GeriPinSon
SG.GC",23,0.61,0.65,0.09,14
"panchill
UC.Fem",23,0.78,0.13,0.00,18
"Nhatthong2k
VIE",24,0.83,0.08,0.17,20
"Bangnan
VL",21,0.71,0.19,0.14,15
"zepher
VL",21,0.76,0.24,0.14,16
"trexx
VIT",83,0.64,0.45,0.12,19
"gio
FG",60,0.78,0.15,0.13,18
"askoo
Colo",46,0.59,0.39,0.04,15
"nataNk
M8",42,0.79,0.29,0.19,20
"SimonD4rk
R8",61,0.79,0.20,0.11,23
"NcSlasher
BME",42,0.71,0.36,0.05,17
"swarm
CU.V",30,0.83,0.10,0.20,25
"Creamydreamy
SNS",100,0.66,0.61,0.09,22
ChiaWei,44,0.66,0.30,0.02,15
Harmonee,56,0.66,0.13,0.05,14
"RYRY
ARC",20,0.85,0.15,0.10,17
"Zellsis
SEN",133,0.56,0.59,0.05,19
"jotinha
OXEN",21,0.95,0.24,0.00,20
PeterBarker,20,0.75,0.50,0.10,15
"CTC
RED",40,0.58,0.23,0.00,15
"ease
OXR",40,0.78,0.43,0.13,16
"LeVi
MLT",20,0.80,0.20,0.10,16
Gwangboong,16,0.56,0.31,0.25,9
"cuz
AWAK",57,0.89,0.12,0.26,23
"Natalcia
INC.GC",20,0.90,0.15,0.15,18
"Shyy
KRÜ",21,0.62,0.29,0.05,13
