Player,RND,KPR,APR,FKPR,KMAX
tensai,23,0.61,0.52,0.09,14
"rDeeW
JJH",91,0.78,0.20,0.11,26
"xenon
NASR",68,0.69,0.37,0.03,21
"Yassien
RAAD",50,0.74,0.36,0.22,20
"taka
SGZ",44,0.70,0.34,0.09,17
"Ivory
RH",40,0.65,0.13,0.10,13
"biubiu
SZE",43,0.74,0.23,0.07,16
"zeek
CVU.NBG",82,0.66,0.44,0.06,20
"vina
JFT",51,0.59,0.59,0.08,15
"mikeE
BC",93,0.77,0.28,0.04,21
citrus,19,0.84,0.42,0.05,16
"dth
KAMI",44,0.70,0.23,0.07,20
"GON
FL",52,0.63,0.46,0.08,23
"Jazzy
LEV.GC",21,0.90,0.19,0.05,19
"ValdyN
AE",45,0.53,0.76,0.07,17
"Mykoz
FB",74,0.78,0.42,0.11,23
"StarBound
FLY.R",78,0.69,0.17,0.06,18
"JpL
SGZ",22,0.55,0.68,0.14,12
"Jlerst
GAL",72,0.81,0.26,0.07,21
"PROFEK
GN",26,0.69,0.38,0.04,18
"ban
TLN",21,0.86,0.14,0.14,18
"GuhRVN
HERO",42,0.79,0.24,0.07,18
"drakoNz
LGCY",45,0.62,0.29,0.04,14
"Br1ckzl
VIS",126,0.79,0.42,0.09,26
"Happen
PMT",20,0.75,0.15,0.00,15
"Acetics
SPE",22,0.50,0.36,0.05,11
"DREAM
CG.GC",20,0.75,0.65,0.00,15
"Carpe
T1",42,0.62,0.40,0.07,14
"Toki
FLCV",66,0.77,0.18,0.21,21
"tripsy
IGW",46,0.83,0.17,0.17,23
"shirazi
XIP",22,0.64,0.36,0.05,14
"Lateu
fuVi",18,0.83,0.11,0.11,15
"vizsla
FOC",88,0.73,0.28,0.10,21
"Jesmu
OF",22,0.64,0.55,0.14,14
"Xdll
FL",52,0.77,0.29,0.08,23
"BiggieCheese
AIC",20,0.50,0.75,0.10,10
"Near
UNT",43,0.74,0.16,0.07,16
972,24,0.63,0.38,0.04,15
"4Tapping
BPC",20,0.75,0.30,0.00,15
"Luj
FLCV",66,0.76,0.26,0.08,20
"Boni
Burg",54,0.67,0.56,0.06,18
volk,21,0.71,0.24,0.05,15
"Minimise
JJH",91,0.76,0.56,0.08,19
"tuyz
LOUD",63,0.71,0.29,0.05,20
"Dep
ZETA",48,0.81,0.10,0.17,29
"bee
CTRL",39,0.87,0.15,0.05,21
"bzt
CG",88,0.66,0.42,0.06,15
"Kira
SLT",37,0.89,0.08,0.05,25
lovers rock,88,0.81,0.15,0.15,24
"Zellsis
SEN",80,0.58,0.61,0.08,17
"Yashi
Huge",21,0.76,0.14,0.19,16
"deigara
9z",121,0.75,0.36,0.13,21
"Kongi
NXT",71,0.69,0.20,0.06,24
