Player,RND,KPR,APR,FKPR,KMAX
"bstrdd
TL",30,0.87,0.13,0.10,26
"ACHRF
OXR",24,0.83,0.25,0.08,20
"klaudia
O1O",26,0.92,0.62,0.08,24
lover,18,0.83,0.28,0.11,15
"Governor
TLN",43,0.86,0.07,0.23,21
"Cryocells
100T",83,0.77,0.40,0.05,18
"Oderus
MxS",69,0.67,0.38,0.14,21
"sibeastw0w
NASR",41,0.83,0.17,0.17,19
"ting2k5
FPT",80,0.85,0.13,0.13,28
"didii
MDK",69,0.62,0.57,0.07,21
"micaela
KRÜ.B",40,0.73,0.35,0.13,15
"Shao
NAVI",63,0.67,0.38,0.03,18
"xuss
MOUZ",62,0.81,0.15,0.26,19
Kuro,24,0.79,0.33,0.17,19
Monokuma,18,0.83,0.17,0.28,15
"Lateu
fuVi",112,0.79,0.26,0.07,26
"inq
DLR",23,0.74,0.35,0.22,17
"Haru
Sols",21,1.00,0.05,0.24,21
zarco,21,0.52,0.67,0.00,11
"Polkan
IluZ",23,0.70,0.61,0.04,16
"JoBa
TAMU",42,0.74,0.29,0.12,17
"AKUMAAAAA
MDR",16,0.88,0.31,0.06,14
"plents
Infe",22,0.73,0.32,0.14,16
"budimeisteR
BME",19,0.63,0.84,0.05,12
"scarn
SAD",17,1.12,0.12,0.12,19
"silenttt
ELV",19,0.79,0.21,0.05,15
"Prestige
86th",22,0.68,0.27,0.00,15
"TenZ
SEN",132,0.73,0.39,0.16,21
flya,42,0.76,0.43,0.10,17
snarly,81,0.80,0.26,0.11,24
"Lil Bob
FKS.S",81,0.79,0.46,0.07,22
"Yoshiii
SZ",23,0.78,0.26,0.17,18
"edith
YFP",24,0.92,0.13,0.13,22
"BONCE
PDF",44,0.98,0.09,0.05,23
"Asomy
BSCT",45,0.71,0.16,0.18,19
"babzzz
ZIK",22,0.86,0.23,0.09,19
"Brave
BBL",21,0.81,0.48,0.05,17
"eeiu
100T",83,0.72,0.30,0.04,18
"Instxnct
Grif",62,0.76,0.19,0.10,20
"B1SK
KPI",58,0.86,0.17,0.22,31
"antG
LOUD.GC",22,0.82,0.41,0.14,18
"NXBLE
TAMU",42,0.71,0.40,0.07,15
"endoist
VLTH",65,0.86,0.20,0.17,23
Rezek,20,0.85,0.20,0.10,17
"LOB
VL",24,0.79,0.13,0.08,19
"zaj
ASTA",130,0.67,0.38,0.06,20
