id,user,ascent_stats,bind_stats,breeze_stats,icebox_stats,lotus_stats,split_stats,sunset_stats
4545,Sayaplayer,"{'RND': '85', 'KPR': '0.82', 'APR': '0.13', 'FKPR': '0.22', 'KMAX': '20'}","{'RND': '92', 'KPR': '0.75', 'APR': '0.20', 'FKPR': '0.08', 'KMAX': '24'}","{'RND': '56', 'KPR': '1.00', 'APR': '0.07', 'FKPR': '0.23', 'KMAX': '36'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '144', 'KPR': '0.76', 'APR': '0.20', 'FKPR': '0.24', 'KMAX': '19'}","{'RND': '48', 'KPR': '0.75', 'APR': '0.06', 'FKPR': '0.19', 'KMAX': '26'}","{'RND': '67', 'KPR': '0.73', 'APR': '0.16', 'FKPR': '0.22', 'KMAX': '18'}"
1129,Rossy,"{'RND': '85', 'KPR': '0.79', 'APR': '0.44', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '92', 'KPR': '0.76', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '20'}","{'RND': '56', 'KPR': '0.45', 'APR': '0.25', 'FKPR': '0.04', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '144', 'KPR': '0.69', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '48', 'KPR': '0.67', 'APR': '0.25', 'FKPR': '0.04', 'KMAX': '23'}","{'RND': '67', 'KPR': '0.70', 'APR': '0.45', 'FKPR': '0.09', 'KMAX': '22'}"
29833,iZu,"{'RND': '85', 'KPR': '0.61', 'APR': '0.59', 'FKPR': '0.11', 'KMAX': '16'}","{'RND': '92', 'KPR': '0.43', 'APR': '0.36', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '56', 'KPR': '0.86', 'APR': '0.21', 'FKPR': '0.14', 'KMAX': '26'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '144', 'KPR': '0.79', 'APR': '0.38', 'FKPR': '0.09', 'KMAX': '23'}","{'RND': '48', 'KPR': '0.71', 'APR': '0.10', 'FKPR': '0.13', 'KMAX': '27'}","{'RND': '67', 'KPR': '0.70', 'APR': '0.48', 'FKPR': '0.10', 'KMAX': '18'}"
10816,xccurate,"{'RND': '85', 'KPR': '0.67', 'APR': '0.12', 'FKPR': '0.05', 'KMAX': '18'}","{'RND': '92', 'KPR': '0.71', 'APR': '0.21', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '56', 'KPR': '0.79', 'APR': '0.23', 'FKPR': '0.02', 'KMAX': '29'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '144', 'KPR': '0.88', 'APR': '0.10', 'FKPR': '0.14', 'KMAX': '22'}","{'RND': '48', 'KPR': '0.50', 'APR': '0.27', 'FKPR': '0.04', 'KMAX': '18'}","{'RND': '67', 'KPR': '0.66', 'APR': '0.28', 'FKPR': '0.04', 'KMAX': '17'}"
9800,mindfreak,"{'RND': '124', 'KPR': '0.57', 'APR': '0.23', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '126', 'KPR': '0.71', 'APR': '0.32', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': '23', 'KPR': '0.61', 'APR': '0.43', 'FKPR': '0.04', 'KMAX': '14'}","{'RND': '66', 'KPR': '0.64', 'APR': '0.39', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '184', 'KPR': '0.63', 'APR': '0.30', 'FKPR': '0.03', 'KMAX': '26'}","{'RND': '128', 'KPR': '0.69', 'APR': '0.29', 'FKPR': '0.03', 'KMAX': '29'}","{'RND': '139', 'KPR': '0.74', 'APR': '0.16', 'FKPR': '0.06', 'KMAX': '21'}"
7378,Jinggg,"{'RND': '18', 'KPR': '0.61', 'APR': '0.39', 'FKPR': '0.11', 'KMAX': '11'}","{'RND': '64', 'KPR': '0.77', 'APR': '0.23', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.77', 'APR': '0.42', 'FKPR': '0.05', 'KMAX': '20'}","{'RND': '47', 'KPR': '0.79', 'APR': '0.15', 'FKPR': '0.15', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '38', 'KPR': '0.66', 'APR': '0.21', 'FKPR': '0.08', 'KMAX': '16'}"
9801,f0rsakeN,"{'RND': '124', 'KPR': '0.77', 'APR': '0.36', 'FKPR': '0.11', 'KMAX': '22'}","{'RND': '126', 'KPR': '0.75', 'APR': '0.27', 'FKPR': '0.13', 'KMAX': '22'}","{'RND': '23', 'KPR': '0.74', 'APR': '0.35', 'FKPR': '0.09', 'KMAX': '17'}","{'RND': '66', 'KPR': '0.82', 'APR': '0.52', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': '184', 'KPR': '0.61', 'APR': '0.23', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '128', 'KPR': '0.98', 'APR': '0.29', 'FKPR': '0.13', 'KMAX': '33'}","{'RND': '139', 'KPR': '0.73', 'APR': '0.47', 'FKPR': '0.14', 'KMAX': '21'}"
9803,d4v41,"{'RND': '124', 'KPR': '0.65', 'APR': '0.42', 'FKPR': '0.08', 'KMAX': '22'}","{'RND': '126', 'KPR': '0.67', 'APR': '0.34', 'FKPR': '0.10', 'KMAX': '21'}","{'RND': '23', 'KPR': '0.91', 'APR': '0.04', 'FKPR': '0.04', 'KMAX': '21'}","{'RND': '66', 'KPR': '0.82', 'APR': '0.06', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '184', 'KPR': '0.66', 'APR': '0.51', 'FKPR': '0.03', 'KMAX': '25'}","{'RND': '128', 'KPR': '0.63', 'APR': '0.48', 'FKPR': '0.05', 'KMAX': '16'}","{'RND': '139', 'KPR': '0.71', 'APR': '0.42', 'FKPR': '0.09', 'KMAX': '19'}"
17086,something,"{'RND': '17', 'KPR': '0.59', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '10'}","{'RND': '126', 'KPR': '0.76', 'APR': '0.16', 'FKPR': '0.13', 'KMAX': '20'}","{'RND': '23', 'KPR': '0.78', 'APR': '0.26', 'FKPR': '0.17', 'KMAX': '18'}","{'RND': '66', 'KPR': '0.64', 'APR': '0.15', 'FKPR': '0.23', 'KMAX': '19'}","{'RND': '18', 'KPR': '0.94', 'APR': '0.22', 'FKPR': '0.33', 'KMAX': '17'}","{'RND': '128', 'KPR': '0.66', 'APR': '0.19', 'FKPR': '0.13', 'KMAX': '19'}","{'RND': '139', 'KPR': '0.82', 'APR': '0.33', 'FKPR': '0.12', 'KMAX': '22'}"
3977,Crws,"{'RND': '78', 'KPR': '0.44', 'APR': '0.32', 'FKPR': '0.04', 'KMAX': '11'}","{'RND': '43', 'KPR': '0.51', 'APR': '0.16', 'FKPR': '0.02', 'KMAX': '13'}","{'RND': '91', 'KPR': '0.46', 'APR': '0.21', 'FKPR': '0.02', 'KMAX': '13'}","{'RND': '36', 'KPR': '0.53', 'APR': '0.17', 'FKPR': '0.03', 'KMAX': '10'}","{'RND': '111', 'KPR': '0.60', 'APR': '0.29', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '23', 'KPR': '0.57', 'APR': '0.35', 'FKPR': '0.04', 'KMAX': '13'}","{'RND': '24', 'KPR': '0.54', 'APR': '0.38', 'FKPR': '0.00', 'KMAX': '13'}"
13788,JitBoyS,"{'RND': '78', 'KPR': '0.77', 'APR': '0.13', 'FKPR': '0.09', 'KMAX': '17'}","{'RND': '43', 'KPR': '0.84', 'APR': '0.49', 'FKPR': '0.09', 'KMAX': '20'}","{'RND': '91', 'KPR': '0.81', 'APR': '0.35', 'FKPR': '0.07', 'KMAX': '29'}","{'RND': '36', 'KPR': '0.64', 'APR': '0.19', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '111', 'KPR': '0.73', 'APR': '0.25', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '23', 'KPR': '1.13', 'APR': '0.17', 'FKPR': '0.04', 'KMAX': '26'}","{'RND': '24', 'KPR': '0.71', 'APR': '0.50', 'FKPR': '0.08', 'KMAX': '17'}"
23062,Surf,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '43', 'KPR': '0.88', 'APR': '0.37', 'FKPR': '0.14', 'KMAX': '23'}","{'RND': '49', 'KPR': '0.49', 'APR': '0.16', 'FKPR': '0.04', 'KMAX': '15'}","{'RND': '36', 'KPR': '0.58', 'APR': '0.14', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '87', 'KPR': '0.46', 'APR': '0.13', 'FKPR': '0.06', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
8137,lenne,"{'RND': '78', 'KPR': '0.67', 'APR': '0.32', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '42', 'KPR': '0.43', 'APR': '0.36', 'FKPR': '0.00', 'KMAX': '10'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '24', 'KPR': '0.46', 'APR': '0.58', 'FKPR': '0.04', 'KMAX': '11'}","{'RND': '23', 'KPR': '0.26', 'APR': '0.26', 'FKPR': '0.04', 'KMAX': '6'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.42', 'FKPR': '0.08', 'KMAX': '15'}"
5129,ban,"{'RND': '78', 'KPR': '0.62', 'APR': '0.41', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '43', 'KPR': '0.72', 'APR': '0.40', 'FKPR': '0.12', 'KMAX': '17'}","{'RND': '91', 'KPR': '0.91', 'APR': '0.19', 'FKPR': '0.21', 'KMAX': '26'}","{'RND': '36', 'KPR': '0.58', 'APR': '0.47', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '111', 'KPR': '0.81', 'APR': '0.17', 'FKPR': '0.14', 'KMAX': '22'}","{'RND': '23', 'KPR': '0.52', 'APR': '0.22', 'FKPR': '0.13', 'KMAX': '12'}","{'RND': '24', 'KPR': '0.58', 'APR': '0.13', 'FKPR': '0.17', 'KMAX': '14'}"
3980,Governor,"{'RND': '78', 'KPR': '0.72', 'APR': '0.14', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '43', 'KPR': '0.86', 'APR': '0.07', 'FKPR': '0.23', 'KMAX': '21'}","{'RND': '91', 'KPR': '0.85', 'APR': '0.24', 'FKPR': '0.12', 'KMAX': '22'}","{'RND': '36', 'KPR': '0.86', 'APR': '0.11', 'FKPR': '0.39', 'KMAX': '17'}","{'RND': '111', 'KPR': '0.65', 'APR': '0.19', 'FKPR': '0.14', 'KMAX': '17'}","{'RND': '23', 'KPR': '0.78', 'APR': '0.26', 'FKPR': '0.22', 'KMAX': '18'}","{'RND': '24', 'KPR': '0.79', 'APR': '0.08', 'FKPR': '0.13', 'KMAX': '19'}"
11218,Yuicaw,"{'RND': '111', 'KPR': '0.87', 'APR': '0.22', 'FKPR': '', 'KMAX': '30'}","{'RND': '49', 'KPR': '0.63', 'APR': '0.29', 'FKPR': '', 'KMAX': '17'}","{'RND': '46', 'KPR': '0.74', 'APR': '0.26', 'FKPR': '', 'KMAX': '19'}","{'RND': '69', 'KPR': '0.81', 'APR': '0.28', 'FKPR': '', 'KMAX': '20'}","{'RND': '65', 'KPR': '0.66', 'APR': '0.09', 'FKPR': '', 'KMAX': '17'}","{'RND': '38', 'KPR': '0.82', 'APR': '0.32', 'FKPR': '', 'KMAX': '17'}","{'RND': '46', 'KPR': '0.52', 'APR': '0.26', 'FKPR': '', 'KMAX': '14'}"
14125,Spring,"{'RND': '111', 'KPR': '0.80', 'APR': '0.16', 'FKPR': '', 'KMAX': '26'}","{'RND': '49', 'KPR': '0.67', 'APR': '0.29', 'FKPR': '', 'KMAX': '21'}","{'RND': '46', 'KPR': '1.00', 'APR': '0.11', 'FKPR': '', 'KMAX': '25'}","{'RND': '69', 'KPR': '0.72', 'APR': '0.07', 'FKPR': '', 'KMAX': '24'}","{'RND': '65', 'KPR': '0.65', 'APR': '0.14', 'FKPR': '', 'KMAX': '17'}","{'RND': '38', 'KPR': '0.79', 'APR': '0.24', 'FKPR': '', 'KMAX': '17'}","{'RND': '46', 'KPR': '0.65', 'APR': '0.17', 'FKPR': '', 'KMAX': '19'}"
14441,aluba,"{'RND': '111', 'KPR': '0.59', 'APR': '0.48', 'FKPR': '', 'KMAX': '17'}","{'RND': '49', 'KPR': '0.94', 'APR': '0.31', 'FKPR': '', 'KMAX': '31'}","{'RND': '46', 'KPR': '0.54', 'APR': '0.43', 'FKPR': '', 'KMAX': '14'}","{'RND': '69', 'KPR': '0.59', 'APR': '0.17', 'FKPR': '', 'KMAX': '15'}","{'RND': '65', 'KPR': '0.86', 'APR': '0.34', 'FKPR': '', 'KMAX': '30'}","{'RND': '38', 'KPR': '0.61', 'APR': '0.37', 'FKPR': '', 'KMAX': '13'}","{'RND': '46', 'KPR': '0.80', 'APR': '0.43', 'FKPR': '', 'KMAX': '21'}"
3020,coldfish,"{'RND': '111', 'KPR': '0.62', 'APR': '0.30', 'FKPR': '', 'KMAX': '17'}","{'RND': '49', 'KPR': '0.43', 'APR': '0.29', 'FKPR': '', 'KMAX': '11'}","{'RND': '46', 'KPR': '0.78', 'APR': '0.26', 'FKPR': '', 'KMAX': '18'}","{'RND': '69', 'KPR': '0.67', 'APR': '0.20', 'FKPR': '', 'KMAX': '21'}","{'RND': '65', 'KPR': '0.38', 'APR': '0.38', 'FKPR': '', 'KMAX': '12'}","{'RND': '38', 'KPR': '0.87', 'APR': '0.45', 'FKPR': '', 'KMAX': '24'}","{'RND': '46', 'KPR': '0.85', 'APR': '0.28', 'FKPR': '', 'KMAX': '22'}"
871,pl1xx,"{'RND': '111', 'KPR': '0.58', 'APR': '0.56', 'FKPR': '', 'KMAX': '21'}","{'RND': '49', 'KPR': '0.59', 'APR': '0.31', 'FKPR': '', 'KMAX': '15'}","{'RND': '46', 'KPR': '0.63', 'APR': '0.20', 'FKPR': '', 'KMAX': '15'}","{'RND': '69', 'KPR': '0.75', 'APR': '0.28', 'FKPR': '', 'KMAX': '20'}","{'RND': '65', 'KPR': '0.63', 'APR': '0.37', 'FKPR': '', 'KMAX': '19'}","{'RND': '38', 'KPR': '0.50', 'APR': '0.24', 'FKPR': '', 'KMAX': '10'}","{'RND': '46', 'KPR': '0.59', 'APR': '0.37', 'FKPR': '', 'KMAX': '17'}"
10486,YHchen,"{'RND': '35', 'KPR': '0.34', 'APR': '0.49', 'FKPR': '', 'KMAX': '9'}","{'RND': '70', 'KPR': '0.69', 'APR': '0.19', 'FKPR': '', 'KMAX': '19'}","{'RND': '20', 'KPR': '0.75', 'APR': '0.35', 'FKPR': '', 'KMAX': '15'}","{'RND': '39', 'KPR': '0.72', 'APR': '0.31', 'FKPR': '', 'KMAX': '14'}","{'RND': '23', 'KPR': '0.48', 'APR': '0.48', 'FKPR': '', 'KMAX': '11'}","{'RND': '24', 'KPR': '0.50', 'APR': '0.42', 'FKPR': '', 'KMAX': '12'}","{'RND': '21', 'KPR': '0.48', 'APR': '0.29', 'FKPR': '', 'KMAX': '10'}"
16924,stew,"{'RND': '35', 'KPR': '0.60', 'APR': '0.17', 'FKPR': '', 'KMAX': '11'}","{'RND': '118', 'KPR': '0.89', 'APR': '0.25', 'FKPR': '', 'KMAX': '35'}","{'RND': '20', 'KPR': '0.45', 'APR': '0.15', 'FKPR': '', 'KMAX': '9'}","{'RND': '89', 'KPR': '0.79', 'APR': '0.17', 'FKPR': '', 'KMAX': '26'}","{'RND': '67', 'KPR': '0.78', 'APR': '0.22', 'FKPR': '', 'KMAX': '24'}","{'RND': '24', 'KPR': '0.92', 'APR': '0.08', 'FKPR': '', 'KMAX': '22'}","{'RND': '42', 'KPR': '0.88', 'APR': '0.21', 'FKPR': '', 'KMAX': '21'}"
36415,Viva,"{'RND': '35', 'KPR': '0.69', 'APR': '0.37', 'FKPR': '', 'KMAX': '16'}","{'RND': '118', 'KPR': '0.80', 'APR': '0.24', 'FKPR': '', 'KMAX': '23'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.30', 'FKPR': '', 'KMAX': '14'}","{'RND': '89', 'KPR': '0.71', 'APR': '0.21', 'FKPR': '', 'KMAX': '20'}","{'RND': '67', 'KPR': '0.75', 'APR': '0.36', 'FKPR': '', 'KMAX': '22'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.25', 'FKPR': '', 'KMAX': '15'}","{'RND': '42', 'KPR': '0.86', 'APR': '0.17', 'FKPR': '', 'KMAX': '20'}"
3519,jkuro,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '74', 'KPR': '0.53', 'APR': '0.28', 'FKPR': '', 'KMAX': '16'}","{'RND': '20', 'KPR': '0.80', 'APR': '0.15', 'FKPR': '', 'KMAX': '16'}","{'RND': '89', 'KPR': '0.87', 'APR': '0.19', 'FKPR': '', 'KMAX': '21'}","{'RND': '67', 'KPR': '0.64', 'APR': '0.27', 'FKPR': '', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '21', 'KPR': '0.86', 'APR': '0.19', 'FKPR': '', 'KMAX': '18'}"
4320,YiHao,"{'RND': '35', 'KPR': '0.23', 'APR': '0.31', 'FKPR': '', 'KMAX': '5'}","{'RND': '92', 'KPR': '0.64', 'APR': '0.45', 'FKPR': '', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '50', 'KPR': '0.58', 'APR': '0.30', 'FKPR': '', 'KMAX': '16'}","{'RND': '44', 'KPR': '0.48', 'APR': '0.32', 'FKPR': '', 'KMAX': '14'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.46', 'FKPR': '', 'KMAX': '15'}","{'RND': '42', 'KPR': '0.64', 'APR': '0.55', 'FKPR': '', 'KMAX': '16'}"
36668,MarT1n,"{'RND': '35', 'KPR': '0.63', 'APR': '0.11', 'FKPR': '', 'KMAX': '13'}","{'RND': '118', 'KPR': '0.71', 'APR': '0.26', 'FKPR': '', 'KMAX': '21'}","{'RND': '20', 'KPR': '0.35', 'APR': '0.30', 'FKPR': '', 'KMAX': '7'}","{'RND': '89', 'KPR': '0.70', 'APR': '0.16', 'FKPR': '', 'KMAX': '22'}","{'RND': '67', 'KPR': '0.48', 'APR': '0.12', 'FKPR': '', 'KMAX': '14'}","{'RND': '24', 'KPR': '0.33', 'APR': '0.17', 'FKPR': '', 'KMAX': '8'}","{'RND': '42', 'KPR': '0.83', 'APR': '0.21', 'FKPR': '', 'KMAX': '19'}"
114,Enzo,"{'RND': '62', 'KPR': '0.73', 'APR': '0.52', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '44', 'KPR': '0.36', 'APR': '0.27', 'FKPR': '0.02', 'KMAX': '11'}","{'RND': '20', 'KPR': '0.35', 'APR': '0.25', 'FKPR': '0.10', 'KMAX': '7'}","{'RND': '90', 'KPR': '0.57', 'APR': '0.29', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '53', 'KPR': '0.57', 'APR': '0.30', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '107', 'KPR': '0.50', 'APR': '0.25', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '39', 'KPR': '0.41', 'APR': '0.28', 'FKPR': '0.03', 'KMAX': '10'}"
9780,Jamppi,"{'RND': '62', 'KPR': '0.74', 'APR': '0.23', 'FKPR': '0.10', 'KMAX': '22'}","{'RND': '44', 'KPR': '0.61', 'APR': '0.30', 'FKPR': '0.14', 'KMAX': '20'}","{'RND': '20', 'KPR': '0.80', 'APR': '0.25', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '90', 'KPR': '0.67', 'APR': '0.20', 'FKPR': '0.11', 'KMAX': '21'}","{'RND': '53', 'KPR': '0.64', 'APR': '0.43', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '107', 'KPR': '0.66', 'APR': '0.25', 'FKPR': '0.11', 'KMAX': '20'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.21', 'FKPR': '0.03', 'KMAX': '15'}"
457,nAts,"{'RND': '62', 'KPR': '0.69', 'APR': '0.23', 'FKPR': '0.13', 'KMAX': '20'}","{'RND': '44', 'KPR': '1.05', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '28'}","{'RND': '20', 'KPR': '0.85', 'APR': '0.05', 'FKPR': '0.20', 'KMAX': '17'}","{'RND': '90', 'KPR': '0.74', 'APR': '0.31', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '53', 'KPR': '0.70', 'APR': '0.21', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': '107', 'KPR': '0.67', 'APR': '0.27', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': '39', 'KPR': '0.36', 'APR': '0.13', 'FKPR': '0.05', 'KMAX': '7'}"
1457,Mistic,"{'RND': '62', 'KPR': '0.60', 'APR': '0.42', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '44', 'KPR': '0.55', 'APR': '0.45', 'FKPR': '0.02', 'KMAX': '13'}","{'RND': '20', 'KPR': '0.75', 'APR': '0.10', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '90', 'KPR': '0.58', 'APR': '0.34', 'FKPR': '0.04', 'KMAX': '21'}","{'RND': '53', 'KPR': '0.74', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '23'}","{'RND': '107', 'KPR': '0.70', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '20'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.23', 'FKPR': '0.13', 'KMAX': '20'}"
11494,Keiko,"{'RND': '62', 'KPR': '0.68', 'APR': '0.31', 'FKPR': '0.13', 'KMAX': '16'}","{'RND': '44', 'KPR': '0.73', 'APR': '0.20', 'FKPR': '0.16', 'KMAX': '18'}","{'RND': '20', 'KPR': '0.40', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '8'}","{'RND': '90', 'KPR': '1.07', 'APR': '0.12', 'FKPR': '0.23', 'KMAX': '37'}","{'RND': '53', 'KPR': '0.79', 'APR': '0.23', 'FKPR': '0.15', 'KMAX': '25'}","{'RND': '107', 'KPR': '0.82', 'APR': '0.13', 'FKPR': '0.22', 'KMAX': '23'}","{'RND': '39', 'KPR': '0.49', 'APR': '0.05', 'FKPR': '0.21', 'KMAX': '16'}"
220,beyAz,"{'RND': '20', 'KPR': '0.65', 'APR': '0.40', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '36', 'KPR': '0.39', 'APR': '0.36', 'FKPR': '0.03', 'KMAX': '8'}","{'RND': '37', 'KPR': '0.38', 'APR': '0.38', 'FKPR': '0.05', 'KMAX': '11'}","{'RND': '65', 'KPR': '0.43', 'APR': '0.43', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '19', 'KPR': '0.74', 'APR': '0.11', 'FKPR': '0.00', 'KMAX': '14'}","{'RND': '81', 'KPR': '0.68', 'APR': '0.54', 'FKPR': '0.07', 'KMAX': '25'}"
301,TakaS,"{'RND': '20', 'KPR': '0.65', 'APR': '0.40', 'FKPR': '0.15', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '36', 'KPR': '0.92', 'APR': '0.19', 'FKPR': '0.14', 'KMAX': '26'}","{'RND': '37', 'KPR': '0.65', 'APR': '0.24', 'FKPR': '0.14', 'KMAX': '14'}","{'RND': '65', 'KPR': '0.71', 'APR': '0.14', 'FKPR': '0.09', 'KMAX': '26'}","{'RND': '19', 'KPR': '0.42', 'APR': '0.11', 'FKPR': '0.11', 'KMAX': '8'}","{'RND': '81', 'KPR': '0.89', 'APR': '0.31', 'FKPR': '0.20', 'KMAX': '24'}"
5004,nataNk,"{'RND': '20', 'KPR': '1.25', 'APR': '0.30', 'FKPR': '0.15', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '36', 'KPR': '0.94', 'APR': '0.17', 'FKPR': '0.19', 'KMAX': '18'}","{'RND': '37', 'KPR': '0.95', 'APR': '0.19', 'FKPR': '0.24', 'KMAX': '20'}","{'RND': '65', 'KPR': '0.74', 'APR': '0.22', 'FKPR': '0.15', 'KMAX': '24'}","{'RND': '19', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '81', 'KPR': '0.77', 'APR': '0.20', 'FKPR': '0.22', 'KMAX': '23'}"
19522,Wailers,"{'RND': '20', 'KPR': '0.65', 'APR': '0.45', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '36', 'KPR': '0.42', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '9'}","{'RND': '37', 'KPR': '0.49', 'APR': '0.30', 'FKPR': '0.11', 'KMAX': '9'}","{'RND': '65', 'KPR': '0.48', 'APR': '0.23', 'FKPR': '0.02', 'KMAX': '17'}","{'RND': '19', 'KPR': '0.26', 'APR': '0.16', 'FKPR': '0.05', 'KMAX': '5'}","{'RND': '81', 'KPR': '0.60', 'APR': '0.28', 'FKPR': '0.02', 'KMAX': '15'}"
868,logaN,"{'RND': '20', 'KPR': '0.55', 'APR': '0.15', 'FKPR': '0.05', 'KMAX': '11'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '36', 'KPR': '0.75', 'APR': '0.22', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '37', 'KPR': '0.89', 'APR': '0.16', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '65', 'KPR': '0.57', 'APR': '0.08', 'FKPR': '0.03', 'KMAX': '15'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.11', 'FKPR': '0.21', 'KMAX': '13'}","{'RND': '81', 'KPR': '0.56', 'APR': '0.26', 'FKPR': '0.02', 'KMAX': '16'}"
16459,Elite,"{'RND': '60', 'KPR': '0.60', 'APR': '0.18', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '39', 'KPR': '0.77', 'APR': '0.38', 'FKPR': '0.15', 'KMAX': '15'}","{'RND': '36', 'KPR': '0.89', 'APR': '0.08', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '16', 'KPR': '1.06', 'APR': '0.13', 'FKPR': '0.00', 'KMAX': '17'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.72', 'APR': '0.18', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '68', 'KPR': '0.93', 'APR': '0.18', 'FKPR': '0.09', 'KMAX': '23'}"
