Match ID,Team ID,Team Name,Match ID,Match URL
314330,17,Gen.G,314309,https://www.vlr.gg/314309/gen-g-vs-paper-rex-champions-tour-2024-pacific-stage-1-w2
314330,17,Gen.G,314307,https://www.vlr.gg/314307/gen-g-vs-talon-esports-champions-tour-2024-pacific-stage-1-w1
314330,17,Gen.G,312779,https://www.vlr.gg/312779/gen-g-vs-sentinels-champions-tour-2024-masters-madrid-gf
314330,17,Gen.G,312778,https://www.vlr.gg/312778/gen-g-vs-sentinels-champions-tour-2024-masters-madrid-ubf
314330,878,Rex Regum Qeon,314319,https://www.vlr.gg/314319/global-esports-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w3
314330,878,Rex Regum Qeon,314315,https://www.vlr.gg/314315/t1-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w2
314330,878,Rex Regum Qeon,314312,https://www.vlr.gg/314312/bleed-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w2
314330,878,Rex Regum Qeon,314305,https://www.vlr.gg/314305/team-secret-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w1
314330,878,Rex Regum Qeon,296749,https://www.vlr.gg/296749/gen-g-vs-rex-regum-qeon-champions-tour-2024-pacific-kickoff-decider-c
314330,878,Rex Regum Qeon,296745,https://www.vlr.gg/296745/gen-g-vs-rex-regum-qeon-champions-tour-2024-pacific-kickoff-opening-c
314330,878,Rex Regum Qeon,237272,https://www.vlr.gg/237272/rex-regum-qeon-vs-gen-g-champions-tour-2023-pacific-last-chance-qualifier-lr1
314648,2355,KRÜ Esports,314643,https://www.vlr.gg/314643/kr-esports-vs-loud-champions-tour-2024-americas-stage-1-w3
314648,2355,KRÜ Esports,314636,https://www.vlr.gg/314636/kr-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3
314648,2355,KRÜ Esports,314630,https://www.vlr.gg/314630/kr-esports-vs-mibr-champions-tour-2024-americas-stage-1-w2
314648,2355,KRÜ Esports,314626,https://www.vlr.gg/314626/kr-esports-vs-furia-champions-tour-2024-americas-stage-1-w1
314648,2355,KRÜ Esports,295619,https://www.vlr.gg/295619/g2-esports-vs-kr-esports-champions-tour-2024-americas-kickoff-decider-c
314648,2355,KRÜ Esports,295615,https://www.vlr.gg/295615/kr-esports-vs-g2-esports-champions-tour-2024-americas-kickoff-opening-c
314648,2355,KRÜ Esports,281030,https://www.vlr.gg/281030/kr-esports-vs-furia-superdome-2023-colombia-lr1
314648,120,100 Thieves,314639,https://www.vlr.gg/314639/cloud9-vs-100-thieves-champions-tour-2024-americas-stage-1-w3
314648,120,100 Thieves,314628,https://www.vlr.gg/314628/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w2
314648,120,100 Thieves,314625,https://www.vlr.gg/314625/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-1-w1
314648,120,100 Thieves,295613,https://www.vlr.gg/295613/sentinels-vs-100-thieves-champions-tour-2024-americas-kickoff-elim-b
314648,120,100 Thieves,295611,https://www.vlr.gg/295611/leviat-n-vs-100-thieves-champions-tour-2024-americas-kickoff-opening-b
314648,120,100 Thieves,294186,https://www.vlr.gg/294186/cloud9-vs-100-thieves-ludwig-x-tarik-invitational-2-lr1
314648,120,100 Thieves,294183,https://www.vlr.gg/294183/100-thieves-vs-oxygen-esports-ludwig-x-tarik-invitational-2-ubsf
334296,9315,ZETA DIVISION GC,328148,https://www.vlr.gg/328148/zeta-division-gc-vs-cyber-geek-game-changers-2024-japan-split-1-oq-a-gf
334296,9315,ZETA DIVISION GC,328147,https://www.vlr.gg/328147/zeta-division-gc-vs-cyber-geek-game-changers-2024-japan-split-1-oq-a-uf
